X,Y,TILAVUUS,X,Y,icon_url
23.7809531307483,61.5026956889395,"322","3328803.75","6825875.5",./2.png
23.7811010049053,61.5036736589287,"322","3328817","6825984",./2.png
23.7798636519958,61.5041877998223,"322","3328754","6826044.5",./2.png
23.7826325523362,61.5026769698023,"322","3328893","6825869",./2.png
23.7801997692384,61.504209213373,"332","3328772","6826046",./3.png
23.7754924963918,61.5041068993003,"322","3328521","6826047",./2.png
23.7773948388806,61.5033884798815,"323","3328618.25","6825962",./0.png
23.7746790059493,61.5029335410173,"323","3328471.25","6825918.5",./0.png
23.776628095015,61.5003570940184,"322","3328560.75","6825626.5",./2.png
23.7803545918903,61.5003059794369,"323","3328758.75","6825611",./0.png
23.7825134997173,61.4996474438277,"323","3328870","6825532",./0.png
23.7852883977831,61.4995288172623,"323","3329017","6825511.5",./0.png
23.7860793448141,61.5025158050557,"322","3329075.5","6825842",./2.png
23.7847961267007,61.4983361567155,"195","3328984.25","6825380",./7.png
23.7847961267007,61.4983361567155,"323","3328984.25","6825380",./0.png
23.7864766336206,61.4989416224646,"322","3329077","6825443",./2.png
23.7792782063634,61.49758613297,"321","3328686.5","6825311",./6.png
23.7771486634334,61.4984608638313,"323","3328578","6825414",./0.png
23.7855828584754,61.4982244882166,"322","3329025.5","6825365.5",./2.png
23.7779865435181,61.4958132096164,"323","3328608","6825117",./0.png
23.7779865435181,61.4958132096164,"323","3328608","6825117",./0.png
23.7788301665475,61.4967402746133,"322","3328658","6825218",./2.png
23.7789170016256,61.4964459420867,"323","3328661","6825185",./0.png
23.7754250051138,61.5008585321801,"322","3328499.5","6825685.5",./2.png
23.7973233254082,61.4969022651035,"323","3329643","6825187.5",./0.png
23.7958025377835,61.495748341243,"322","3329555.75","6825063",./2.png
23.7986732353931,61.4956990609544,"322","3329708.25","6825050",./2.png
23.8010679386229,61.4964872758637,"323","3329840","6825131.5",./0.png
23.8017947336697,61.4954490382226,"322","3329873","6825014",./2.png
23.8080689926041,61.4938178774306,"323","3330198","6824816",./0.png
23.8050022896542,61.4951380939884,"323","3330042","6824971",./0.png
23.8058957907567,61.4957697668557,"322","3330093","6825039",./2.png
23.804294562176,61.4950765907716,"322","3330004","6824966",./2.png
23.8029588011265,61.4954583935567,"322","3329935","6825012",./2.png
23.8047335494858,61.4957425171532,"323","3330031","6825039",./0.png
23.815143498443,61.4924386579814,"323","3330567","6824644",./0.png
23.8069213173521,61.4949316039433,"323","3330143","6824943",./0.png
23.8162186596836,61.4929487706099,"323","3330627","6824698",./0.png
23.8135958897551,61.4926898720444,"300","3330486","6824676",./5.png
23.813118631709,61.4925799164482,"323","3330460","6824665",./0.png
23.8139626269646,61.4924110496069,"323","3330504","6824644",./0.png
23.8156393310759,61.493285498915,"323","3330598","6824737",./0.png
23.815963237104,61.4923230991698,"323","3330610","6824629",./0.png
23.7897603428521,61.5009949110408,"322","3329263","6825663",./2.png
23.7885515924224,61.500688009665,"322","3329197","6825632",./2.png
23.7914877225862,61.5008290225345,"322","3329354","6825640",./2.png
23.793086008236,61.5011405740689,"322","3329440.75","6825670.5",./2.png
23.7955054149769,61.5019653882078,"322","3329574","6825756",./2.png
23.7907640326019,61.5001922709702,"323","3329312","6825571",./0.png
23.7884764964326,61.499958752742,"323","3329189","6825551",./0.png
23.7942305738082,61.4999729918997,"323","3329495.25","6825537.5",./0.png
23.792884496915,61.5008619020957,"322","3329428.5","6825640",./2.png
23.7936867152911,61.4986848520629,"323","3329459.25","6825395.5",./0.png
23.7945179869468,61.4985966335959,"322","3329503","6825383.5",./2.png
23.7904533155924,61.4980114749686,"323","3329283.5","6825329",./0.png
23.7956232469974,61.4984025872857,"322","3329560.75","6825359",./2.png
23.7964591170023,61.4982695588881,"322","3329604.5","6825342",./2.png
23.7935492222763,61.4976936737553,"323","3329446.5","6825285.5",./0.png
23.7937222403445,61.4977471421365,"322","3329456","6825291",./2.png
23.7966587473082,61.4971515912084,"322","3329609","6825217",./2.png
23.7892582752478,61.4973905546253,"323","3329216.5","6825263",./0.png
23.7923313696457,61.4972024733185,"323","3329379","6825234",./0.png
23.7934032590925,61.4975600100973,"323","3329438","6825271",./0.png
23.7935162971251,61.4967363903598,"322","3329439.5","6825179",./2.png
23.7954076421206,61.49725689294,"323","3329543","6825232",./0.png
23.7890226355595,61.4968057066887,"323","3329200.75","6825198.5",./0.png
23.7934741754989,61.4988325329925,"322","3329448.75","6825412.5",./2.png
23.8161126081349,61.4928834240641,"323","3330621","6824691",./0.png
23.7895518491703,61.5026515428457,"323","3329261","6825848",./0.png
23.7875011846,61.5019879969083,"323","3329148.25","6825779.5",./0.png
23.7872005642691,61.5032158423689,"323","3329139","6825917",./0.png
23.7882216418683,61.5033387049931,"323","3329194","6825928",./0.png
23.7875584385877,61.5087612638998,"323","3329188.5","6826533.5",./0.png
23.7928850125117,61.5047777608096,"332","3329450","6826076",./3.png
23.7982844424579,61.5060094113056,"322","3329744","6826199",./2.png
23.7955089432051,61.5046688383992,"322","3329589","6826057",./2.png
23.7905904893931,61.50952874482,"323","3329354","6826611",./0.png
23.7882518767903,61.5094646767323,"323","3329229.25","6826610",./0.png
23.7847790303141,61.5024581886598,"322","3329006","6825839",./2.png
23.8017067593879,61.5056317213823,"322","3329924","6826148",./2.png
23.7951285610724,61.508544299767,"332","3329590","6826489.5",./3.png
23.7890553307261,61.501907867491,"321","3329230.5","6825766.5",./6.png
23.7723005606851,61.4884441111178,"321","3328264.75","6824311.5",./6.png
23.751322732254,61.4833783710361,"304","3327120","6823803",./1.png
23.7516106729065,61.4828238932209,"323","3327132.25","6823740.5",./0.png
23.7627267744203,61.4789301141665,"323","3327702.5","6823277.5",./0.png
23.7609829580215,61.4862624438703,"332","3327650.25","6824098.5",./3.png
23.760590772616,61.478475162169,"323","3327586.25","6823232.5",./0.png
23.7591143419331,61.4809324001917,"322","3327521.25","6823510",./2.png
23.7579794025144,61.4829037719333,"322","3327471.75","6823732.5",./2.png
23.7579794025144,61.4829037719333,"410","3327471.75","6823732.5",./8.png
23.7616442943651,61.4819805349115,"322","3327661.75","6823620",./2.png
23.7614314886378,61.4833496402115,"322","3327658","6823773",./2.png
23.759839541547,61.4829435413984,"322","3327571","6823732",./2.png
23.760834075971,61.4839012679546,"323","3327629.25","6823836",./0.png
23.780468143924,61.5096537644026,"322","3328816.25","6826651.5",./2.png
23.7821755881983,61.5130935236736,"323","3328926","6827030",./0.png
23.799119988942,61.5008109200813,"322","3329760","6825618",./2.png
23.7995613860816,61.5012703506539,"323","3329786","6825668",./0.png
23.8007303783269,61.5007768863285,"323","3329845.5","6825610",./0.png
23.7966782564102,61.5017549580977,"323","3329635.25","6825729.5",./0.png
23.8014654727507,61.498333276415,"322","3329871.25","6825336",./2.png
23.8039258889725,61.4983011943487,"323","3330002","6825326",./0.png
23.8026045207936,61.497443919964,"323","3329927","6825234",./0.png
23.8088615595031,61.497267272041,"323","3330259","6825198",./0.png
23.8082749694873,61.4964362414046,"322","3330223.25","6825107",./2.png
23.8105127956037,61.4958240307283,"323","3330339","6825033",./0.png
23.8106568125381,61.4969859791732,"322","3330353","6825162",./2.png
23.7996302372402,61.4973112273601,"323","3329768","6825227",./0.png
23.8058012682225,61.4967824316081,"332","3330093.5","6825152",./3.png
23.8075500217356,61.4962216713398,"323","3330183.5","6825085",./0.png
23.8084410106,61.4960539376596,"323","3330230","6825064",./0.png
23.8117573050163,61.4959654211503,"323","3330406","6825045.5",./0.png
23.8121381237987,61.4954579113358,"323","3330423.5","6824988",./0.png
23.8139696156615,61.4950965939523,"323","3330519","6824943",./0.png
23.8142812510209,61.4965498542143,"323","3330543.5","6825104",./0.png
23.8155305840617,61.4963230930828,"322","3330608.75","6825075.5",./2.png
23.8159559159055,61.4968494513054,"322","3330634.25","6825133",./2.png
23.8171175441016,61.4949995213573,"323","3330686","6824924",./0.png
23.8137713624493,61.4971711073011,"323","3330519.75","6825174.5",./0.png
23.7966782564102,61.5017549580977,"323","3329635.25","6825729.5",./0.png
23.8120118186239,61.496415946208,"322","3330422","6825095",./2.png
23.8139921105372,61.4963455074575,"323","3330527","6825082",./0.png
23.8241965706116,61.5070647248525,"323","3331128.25","6826249",./0.png
23.8279735073807,61.5073547540106,"322","3331330.75","6826271.5",./2.png
23.812715675416,61.5006445988388,"323","3330482.5","6825564",./0.png
23.8147487102977,61.5001532620185,"323","3330588","6825504",./0.png
23.821052289623,61.4969953860769,"323","3330906.25","6825136",./0.png
23.8206091036022,61.497056895453,"323","3330883","6825144",./0.png
23.8190649206998,61.497640558161,"323","3330804","6825213",./0.png
23.8156946873533,61.5012396414033,"322","3330644.25","6825622.5",./2.png
23.830086596143,61.504880221118,"322","3331429.75","6825990.5",./2.png
23.8306186423559,61.5030245221718,"322","3331448","6825782.5",./2.png
23.8167669495975,61.5017811104967,"323","3330704.25","6825680",./0.png
23.8169088196636,61.5007156631212,"323","3330706","6825561",./0.png
23.8104399115875,61.5018532133875,"322","3330368","6825704.5",./2.png
23.8207748126643,61.4990680534529,"323","3330902.75","6825367.5",./0.png
23.8274215436394,61.5037808880472,"323","3331282","6825875",./0.png
23.8291811220977,61.5047738371481,"322","3331381","6825981",./2.png
23.827208407431,61.5036591715256,"322","3331270","6825862",./2.png
23.8081088140614,61.5022252426137,"322","3330246","6825752",./2.png
23.8192257456395,61.4986412230807,"323","3330818","6825324",./0.png
23.7060711307247,61.5038028364651,"332","3324826","6826198",./3.png
23.7319263736343,61.4680004109366,"323","3326001.5","6822142.5",./0.png
23.730412750748,61.4678428224694,"323","3325920","6822129",./0.png
23.7308067841833,61.4707084417625,"322","3325957","6822447",./2.png
23.7447079116549,61.4710055337074,"323","3326699","6822443",./0.png
23.7447079116549,61.4710055337074,"410","3326699","6822443",./8.png
23.744105730971,61.4704791881017,"323","3326664","6822386",./0.png
23.7289284632703,61.4680766229977,"322","3325842.25","6822159",./2.png
23.7272798371104,61.4682660405639,"322","3325755.5","6822184.5",./2.png
23.7333691840605,61.470087331358,"323","3326090","6822371",./0.png
23.7531924608423,61.46508269316,"322","3327118","6821761",./2.png
23.7279927127945,61.4686738740012,"323","3325795.75","6822228",./0.png
23.7501005043292,61.4680895956623,"322","3326970","6822104",./2.png
23.7417148934845,61.4708980263424,"322","3326539","6822439",./2.png
23.7271808172805,61.4687172338631,"323","3325752.75","6822235",./0.png
23.7463972841675,61.4704710882219,"322","3326786","6822379",./2.png
23.7292042405033,61.469116136062,"323","3325862.75","6822274",./0.png
23.7640980153899,61.475221920349,"323","3327755","6822861",./0.png
23.7674161570604,61.4766344636945,"323","3327939.5","6823009.5",./0.png
23.7641166898413,61.4765336575719,"323","3327763.25","6823007",./0.png
23.7621038298522,61.4757987361407,"323","3327652","6822930.5",./0.png
23.758004652475,61.4738645034828,"323","3327423","6822726",./0.png
23.7609614130471,61.4738270809408,"323","3327580.25","6822714",./0.png
23.7615468514858,61.473162902145,"332","3327607.75","6822638.5",./3.png
23.7606193689323,61.4726468620127,"323","3327555.5","6822583.5",./0.png
23.7595398758393,61.4715164567772,"321","3327491.75","6822460.5",./6.png
23.7597434620013,61.4748399601634,"323","3327521","6822830",./0.png
23.763381866551,61.475788698059,"323","3327720","6822926",./0.png
23.7612623449075,61.4759448850561,"323","3327608","6822949",./0.png
23.766510965338,61.4767611700155,"322","3327892","6823026",./2.png
23.7608120408257,61.474676768802,"323","3327577","6822809",./0.png
23.7599739384033,61.4749711842912,"322","3327534","6822844",./2.png
23.8218418078625,61.4290108657092,"322","3330578.98","6817564.3",./2.png
23.5120867122338,61.4776863057409,"323","3314350.75","6823828",./0.png
23.6710706278492,61.5226046837217,"322","3323071","6828386",./2.png
23.6884250290452,61.5226590842499,"323","3323994","6828345",./0.png
23.6879184841477,61.52317670483,"322","3323970","6828404",./2.png
23.6866447047306,61.5231277900362,"323","3323902","6828402",./0.png
23.6961113588063,61.5220102691074,"323","3324399","6828252",./0.png
23.6909884830716,61.5233141251813,"323","3324134","6828411",./0.png
23.6901021791599,61.520818129235,"322","3324072.75","6828135.5",./2.png
23.6922202062398,61.5221674030833,"322","3324193","6828280",./2.png
23.6866978358529,61.522805736524,"323","3323903","6828366",./0.png
23.6958250982468,61.5215183166701,"323","3324381","6828198",./0.png
23.6074381923216,61.5160733180688,"323","3319650","6827833.5",./0.png
23.6908381052568,61.521855427029,"323","3324117.75","6828249",./0.png
23.6896832091125,61.5214411722119,"322","3324054","6828206",./2.png
23.6081972674973,61.5156655546285,"322","3319688","6827786",./2.png
23.776547200185,61.4996411607277,"323","3328552.5","6825547",./0.png
23.702654225862,61.5260218317442,"332","3324769.5","6828681",./3.png
23.6067422610747,61.5169362509661,"323","3319618","6827931.5",./0.png
23.7014219051558,61.5254037206336,"332","3324700.5","6828615.5",./3.png
23.6678950406662,61.5204702508041,"323","3322890","6828157",./0.png
23.6953451022084,61.5234242873151,"323","3324366.25","6828411.5",./0.png
23.6767314825769,61.5301752707072,"323","3323415","6829213.5",./0.png
23.7072160479241,61.5270841384481,"332","3325018","6828787",./3.png
23.70168927751,61.5260748365169,"323","3324718.5","6828689.5",./0.png
23.694221079766,61.5224090433428,"323","3324300.75","6828301.5",./0.png
23.6957797131706,61.523538111449,"323","3324390","6828423",./0.png
23.6820567669833,61.5217048638867,"323","3323650","6828256",./0.png
23.6043102094841,61.5167768805203,"322","3319487.75","6827920.5",./2.png
23.696483689799,61.5202319231174,"323","3324408.75","6828053",./0.png
23.695506896597,61.5231407928324,"323","3324373.25","6828379.5",./0.png
23.6040508034296,61.515966509199,"323","3319469.25","6827831",./0.png
23.6059014948343,61.5161967412411,"323","3319569","6827851.5",./0.png
23.7198927230149,61.4934929545758,"323","3325503.5","6825013",./0.png
23.6662830280288,61.5210775362552,"323","3322807.75","6828229",./0.png
23.7128958357689,61.5057460004391,"322","3325200","6826396",./2.png
23.7242494000357,61.5019551856722,"323","3325782.75","6825943.5",./0.png
23.8382162204169,61.4955356404534,"332","3331811.75","6824929",./3.png
23.8474442047244,61.501685923109,"332","3332336","6825590",./3.png
23.8381483645216,61.4923188348655,"323","3331790.75","6824571",./0.png
23.8521746337849,61.4916152790249,"322","3332533.5","6824456.5",./2.png
23.8455582722821,61.507497925861,"323","3332267","6826242",./0.png
23.8830569776543,61.4935870686852,"323","3334187.75","6824597",./0.png
23.6801740526965,61.5215467565679,"323","3323549","6828243.5",./0.png
23.8821767136073,61.4924802422349,"323","3334135","6824476",./0.png
23.8831547761454,61.4930324911475,"323","3334190","6824535",./0.png
23.9093427106385,61.4846886607129,"332","3335539.75","6823539.5",./3.png
23.9296713417379,61.4779188811362,"332","3336586.5","6822734.5",./3.png
23.8698643698954,61.47403846085,"323","3333381","6822454",./0.png
23.6824600571131,61.5221996968699,"323","3323674.25","6828310",./0.png
23.683754748199,61.5211264333662,"323","3323737","6828187",./0.png
23.6836963723303,61.5217178131327,"323","3323737.25","6828253",./0.png
23.6828466784341,61.5211761953987,"323","3323689","6828195",./0.png
23.6910438272977,61.5219547290985,"321","3324129.25","6828259.5",./6.png
23.8489112256798,61.4524767151166,"322","3332149","6820107",./2.png
23.8638787451358,61.4424178523126,"332","3332892.75","6818948.5",./3.png
23.8651299866582,61.4404663653571,"322","3332949","6818728",./2.png
23.8606512943889,61.4467621113793,"323","3332744","6819440.5",./0.png
23.8114478399968,61.4377013415316,"332","3330072","6818559",./3.png
23.8022140883771,61.431718659681,"332","3329547","6817917",./3.png
23.8232677876352,61.4309859087688,"332","3330665.75","6817780.5",./3.png
23.8139630606452,61.4418152913038,"332","3330228.5","6819010.5",./3.png
23.7567233182531,61.4991573016121,"323","3327495","6825545.5",./0.png
23.761760122196,61.4975301980465,"322","3327754","6825351",./2.png
23.7549014901071,61.493558876827,"322","3327367","6824927",./2.png
23.7492787976579,61.5008884795004,"323","3327108.5","6825758",./0.png
23.7342435602245,61.4993613732809,"322","3326300","6825628",./2.png
23.7326432031064,61.4989412910982,"322","3326212.5","6825585.5",./2.png
23.7410347587385,61.4976827462457,"322","3326652","6825423",./2.png
23.7284133041416,61.4984176625562,"322","3325984.5","6825538.5",./2.png
23.7400613633493,61.497825620428,"332","3326601","6825441.5",./3.png
23.7328960142502,61.5010086283365,"322","3326237.5","6825815",./2.png
23.7746790059493,61.5029335410173,"323","3328471.25","6825918.5",./0.png
23.7852416409362,61.5010275977394,"332","3329022.75","6825678.5",./3.png
23.7771486634334,61.4984608638313,"323","3328578","6825414",./0.png
23.7973233254082,61.4969022651035,"323","3329643","6825187.5",./0.png
23.8010679386229,61.4964872758637,"323","3329840","6825131.5",./0.png
23.8140304599159,61.4934005686308,"323","3330513","6824754",./0.png
23.7928850125117,61.5047777608096,"332","3329450","6826076",./3.png
23.7951285610724,61.508544299767,"332","3329590","6826489.5",./3.png
23.8013620498522,61.4971453219644,"322","3329859.25","6825204",./2.png
23.8031494531661,61.4968953771552,"322","3329953","6825171.5",./2.png
23.8055256115648,61.4905878900063,"322","3330045","6824463",./2.png
23.808825526318,61.5078822343539,"323","3330315","6826380",./0.png
23.8092812336458,61.5063256809148,"322","3330330.75","6826205.5",./2.png
23.8092812336458,61.5063256809148,"323","3330330.75","6826205.5",./0.png
23.8299087250577,61.5002148809332,"332","3331395","6825471.5",./3.png
23.8274215436394,61.5037808880472,"323","3331282","6825875",./0.png
23.7314022118102,61.4965314038578,"322","3326133","6825320.5",./2.png
23.7265606433932,61.4926249262169,"322","3325853.5","6824898.5",./2.png
23.7249765424471,61.492411714309,"323","3325768","6824879",./0.png
23.7226793342369,61.4928594458256,"323","3325648.25","6824935",./0.png
23.7259033977272,61.4923531566305,"323","3325817","6824870",./0.png
23.6536191917493,61.5142328790116,"321","3322095.25","6827501.5",./6.png
23.6301271889808,61.5167618930955,"322","3320860.5","6827847.5",./2.png
23.6886721034354,61.5083301392218,"323","3323926","6826749",./0.png
23.7094403922081,61.5046476787406,"322","3325010","6826283",./2.png
23.7178791290971,61.4981104391574,"321","3325422.25","6825532.5",./6.png
23.710225025779,61.504693567348,"332","3325052","6826286",./3.png
23.6987153961559,61.5050125211233,"322","3324441.5","6826352.5",./2.png
23.7060711307247,61.5038028364651,"332","3324826","6826198",./3.png
23.6309498370908,61.5132477781014,"322","3320884","6827454",./2.png
23.6304280155791,61.5152872856476,"322","3320868","6827682.5",./2.png
23.6320730830371,61.5132935024584,"321","3320944","6827456",./6.png
23.6282507286911,61.5153367374152,"322","3320752.5","6827694",./2.png
23.6218704970157,61.5116218349272,"323","3320391.75","6827298",./0.png
23.6197190040019,61.5132526427605,"322","3320286.75","6827485.5",./2.png
23.6197675479789,61.5135412752574,"323","3320291","6827517.5",./0.png
23.6195297081819,61.5132210014741,"322","3320276.5","6827482.5",./2.png
23.6338396836716,61.5117383349694,"323","3321029","6827278",./0.png
23.6089693011073,61.5175530604628,"322","3319740","6827994",./2.png
23.6052513406391,61.5169844583608,"322","3319539","6827941",./2.png
23.6037329762375,61.5169825635065,"322","3319458.25","6827945",./2.png
23.6018349104842,61.5186912831752,"323","3319367.25","6828140.5",./0.png
23.6037983970687,61.5159961492324,"323","3319456","6827835",./0.png
23.6104241277806,61.5157658612447,"322","3319807","6827791",./2.png
23.6093955777326,61.5157133328819,"323","3319752","6827788",./0.png
23.6187390723513,61.5163855605241,"323","3320252.75","6827837",./0.png
23.6293959264815,61.5180866350575,"323","3320829.25","6827997",./0.png
23.615870254253,61.5157035782227,"323","3320096.25","6827769",./0.png
23.6345258610051,61.523337652794,"322","3321132.25","6828567.5",./2.png
23.6402526410806,61.5195582486141,"323","3321415","6828131",./0.png
23.6222704419305,61.5150808853686,"332","3320433","6827682",./3.png
23.625499780771,61.5191130024292,"322","3320628","6828122",./2.png
23.594912393252,61.499426711809,"322","3318887","6826015",./2.png
23.6034191882069,61.5005282822309,"322","3319346","6826114",./2.png
23.6030660786352,61.499329332758,"322","3319320.25","6825981.5",./2.png
23.6095177691167,61.5011382635077,"322","3319674","6826165",./2.png
23.608890772115,61.5006825323542,"323","3319638","6826116",./0.png
23.60286367059,61.497352684305,"323","3319298","6825762",./0.png
23.6034289185284,61.4983727877621,"323","3319334","6825874",./0.png
23.6103156054446,61.5008886475761,"323","3319715","6826135",./0.png
23.6030983785203,61.4983016715724,"323","3319316","6825867",./0.png
23.6080663885849,61.5001410444424,"323","3319591","6826058",./0.png
23.5993163661181,61.4973091008882,"323","3319109","6825767",./0.png
23.5997486283941,61.4986851926494,"322","3319140","6825919",./2.png
23.6077332771529,61.5115581229386,"322","3319639.5","6827330",./2.png
23.5918106365176,61.5140172398699,"322","3318807","6827648",./2.png
23.6004103972653,61.5046704120173,"322","3319210","6826583.5",./2.png
23.6050167083,61.5046639913457,"323","3319455","6826570",./0.png
23.6050917193954,61.5061299626657,"322","3319467.5","6826733",./2.png
23.6063620703908,61.5079266099246,"322","3319545.5","6826929.5",./2.png
23.6065010680259,61.5087205060658,"322","3319557.5","6827017.5",./2.png
23.6046310034069,61.5076813914179,"332","3319452","6826907",./3.png
23.6081478114847,61.5098258925356,"322","3319651.5","6827136",./2.png
23.6099122481239,61.5106287898992,"322","3319750","6827220.5",./2.png
23.6075037442025,61.5099131568426,"323","3319617.75","6827147.5",./0.png
23.6086866918014,61.5103153598187,"323","3319683","6827189",./0.png
23.6058442953573,61.5100874117225,"323","3319530.5","6827171.5",./0.png
23.5952992406459,61.5163320320863,"323","3319006","6827896",./0.png
